"Date","Room","R_leaf.sum","R_stem.sum","R_root.sum","Rdtair_leaf.sum","Rdtair_stem.sum","Rdtair_root.sum"
2016-01-31,6,0.041438321,0.041333939,0.0590986,0.111010350820219,0.0861597305906373,0.123085329415196
2016-02-01,1,0.052629832,0.033688774,0.032293811,0.0629184367587108,0.0701364492378555,0.0672853740655849
2016-02-01,2,0.053457683,0.036320552,0.031423429,0.0637053472690172,0.0756225315398624,0.0654312138128106
2016-02-01,3,0.045259492,0.027066109,0.027482113,0.0591894109567753,0.0564615291066325,0.0572323349647435
2016-02-01,4,0.044192582,0.041168909,0.035634561,0.0750682361804933,0.0857277838362204,0.0743143214911615
2016-02-01,5,0.041645875,0.038934775,0.047746044,0.099501991414696,0.0811442429491107,0.0993935506003164
2016-02-01,6,0.042002828,0.039788971,0.056889635,0.107447762478841,0.0829392753293198,0.118484679041885
2016-02-02,1,0.05302848,0.033991452,0.032583966,0.063386167956731,0.0707665919498589,0.0678899012201899
2016-02-02,2,0.052708121,0.037498477,0.032442543,0.0655371222252112,0.0780750751293506,0.0675532388326217
2016-02-02,3,0.043915825,0.027146842,0.027564091,0.059001379397482,0.056629936890119,0.0574030418305985
2016-02-02,4,0.043243595,0.042572253,0.036849244,0.0772137049830742,0.0886500081362048,0.0768474922600829
2016-02-02,5,0.041239161,0.040366346,0.049501599,0.10275320008908,0.0841277940734166,0.103048101174265
2016-02-02,6,0.041682318,0.042335977,0.06053129,0.113793334805519,0.08824844859826,0.126069212283229
2016-02-03,1,0.052963798,0.034264757,0.03284595,0.0643389259709507,0.0713355805096226,0.068435760163703
2016-02-03,2,0.051789723,0.03757103,0.032505313,0.0661507085067718,0.0782261505684351,0.0676839544957359
2016-02-03,3,0.043255022,0.027547823,0.027971237,0.0603510233684898,0.0574664210082601,0.0582509455271442
2016-02-03,4,0.043244531,0.042371415,0.036675411,0.0775854477473452,0.0882318160634316,0.0764849766467025
2016-02-03,5,0.041486194,0.040869759,0.050118935,0.104594481093943,0.0851769602912754,0.104333224453169
2016-02-03,6,0.042791966,0.044219653,0.063224547,0.119772221073373,0.0921749370782928,0.131678481540418
2016-02-04,1,0.053965588,0.033433433,0.032049053,0.0628959825424441,0.0696048626041633,0.0667753966446445
2016-02-04,2,0.052257664,0.036455906,0.031540534,0.0643092771263786,0.0759043501410496,0.0656750529540722
2016-02-04,3,0.043768045,0.027125331,0.027542249,0.0596886269891592,0.056585064855752,0.0573575572087315
2016-02-04,4,0.04366239,0.040785274,0.035302495,0.0749769757215212,0.0849289157791764,0.0736218116073926
2016-02-04,5,0.041853218,0.038811952,0.047595423,0.0998328945620663,0.0808882631627354,0.0990800010627883
2016-02-04,6,0.043141679,0.041854993,0.059843599,0.114045003578523,0.0872458562084426,0.124636937440632
2016-02-05,1,0.055166007,0.033142954,0.031770603,0.0622208831577506,0.0690001100086281,0.0661952274879521
2016-02-05,2,0.052959531,0.036011148,0.031155746,0.0634069074407997,0.0749783356338665,0.0648738333707087
2016-02-05,3,0.043576702,0.026843049,0.027255627,0.0587586707704659,0.0559962074956692,0.05676066084032
2016-02-05,4,0.043556357,0.040835489,0.035345953,0.0747589397915209,0.0850334787910087,0.0737124535081821
2016-02-05,5,0.041600748,0.039580073,0.04853738,0.101297761980565,0.0824891076236218,0.101040874800019
2016-02-05,6,0.042129534,0.04383369,0.062672715,0.118260326221782,0.0913704193249571,0.130529170464224
2016-02-06,1,0.055509379,0.033567515,0.032177574,0.0629069058191722,0.069884000467148,0.0670431874400281
2016-02-06,2,0.052597232,0.036864754,0.031894261,0.0647626191108314,0.0767556123915068,0.0664115943153077
2016-02-06,3,0.043500032,0.027248338,0.027667144,0.0596186185867954,0.0568416628815081,0.0576176582792079
2016-02-06,4,0.043473865,0.041343045,0.035785278,0.0756145766729352,0.086090383106511,0.0746286457106737
2016-02-06,5,0.041767539,0.03936694,0.048276011,0.100800672143478,0.0820449122405847,0.100496780053728
2016-02-06,6,0.042664688,0.042955406,0.061416958,0.116358974623328,0.089539649418517,0.127913784883596
2016-02-07,1,0.055742505,0.033910153,0.032506034,0.0634619360425628,0.0705973395138449,0.0677275289645016
2016-02-07,2,0.052363597,0.037340529,0.032305888,0.0655159548285134,0.0777462156804376,0.0672686983328786
2016-02-07,3,0.042891658,0.027192162,0.027610106,0.0592685130523692,0.0567244819497287,0.0574988776077455
2016-02-07,4,0.042926584,0.04205164,0.036398616,0.0766505075865699,0.0875659178017973,0.0759077334790728
2016-02-07,5,0.041466338,0.040468738,0.049627161,0.103286630901304,0.0843411877972165,0.103309487060848
2016-02-07,6,0.042589005,0.04393378,0.062815818,0.118816467096319,0.0915790455968994,0.130827207995571
2016-02-08,1,0.055809138,0.034380202,0.032956615,0.0642368462848423,0.0715759420924993,0.0686663509505278
2016-02-08,2,0.051922262,0.038028733,0.032901299,0.0665793956860579,0.07917911871141,0.0685084952913176
2016-02-08,3,0.042569602,0.027760075,0.028186752,0.0604439265408876,0.0579091888154058,0.0586997579459915
2016-02-08,4,0.042495605,0.04289111,0.037125243,0.0779773346870896,0.089313992925043,0.0774230767072118
2016-02-08,5,0.04142357,0.040670305,0.049874339,0.103737904463608,0.0847612646581722,0.103824039039127
2016-02-08,6,0.042394323,0.045210314,0.064640981,0.121913019832981,0.0942399512998524,0.134628501856932
2016-02-09,1,0.057150256,0.033883257,0.032480243,0.0634354175279105,0.0705413391585513,0.0676738050464151
2016-02-09,2,0.05257618,0.037233714,0.03221348,0.0653373612000967,0.0775238265087774,0.0670762795769304
2016-02-09,3,0.043124638,0.027712456,0.028138395,0.0606881512155448,0.0578098506864359,0.0585990636650904
2016-02-09,4,0.042688763,0.042160228,0.036492611,0.0768419848990488,0.0877920417618216,0.0761037521781472
2016-02-09,5,0.041831431,0.039009599,0.047837797,0.0999893863030914,0.0813001798134836,0.0995845576028614
2016-02-09,6,0.042472626,0.043086084,0.06160379,0.116816218826465,0.0898120361626489,0.128302908803784
2016-02-10,1,0.057480438,0.03443782,0.033011845,0.0643527026220694,0.0716958839031758,0.0687814170778434
2016-02-10,2,0.052298813,0.037988705,0.032866671,0.0665241962035623,0.0790957763658769,0.0684363846290693
2016-02-10,3,0.04225131,0.028120998,0.028553221,0.0613311859970588,0.0586620977347042,0.0594629454853486
2016-02-10,4,0.042264073,0.042831923,0.037074009,0.0779205377910363,0.0891907388813649,0.0773162322255619
2016-02-10,5,0.041233867,0.04039988,0.04954272,0.103080494737101,0.0841976804406765,0.103133704957455
2016-02-10,6,0.041645988,0.044781404,0.064027729,0.12074464274877,0.093345898323615,0.13335128331945
2016-02-11,1,0.05706823,0.032764258,0.031407578,0.0614908320509169,0.0682116996690854,0.0654388663492038
2016-02-11,2,0.051677144,0.037233566,0.032213345,0.0656638575387222,0.0775235080430446,0.0670760040294311
2016-02-11,3,0.041703705,0.028053354,0.028484529,0.061667314033885,0.0585209739990788,0.0593198951458239
2016-02-11,4,0.041677835,0.041498797,0.035920097,0.0759556862571419,0.0864147194118891,0.0749098011469926
2016-02-11,5,0.041193939,0.039494621,0.04843258,0.101454009680111,0.0823110070437851,0.100822719471303
2016-02-11,6,0.04227336,0.043455385,0.062131823,0.118423339751656,0.0905818459706727,0.129402637100961
2016-02-12,1,0.056973202,0.033537234,0.032148547,0.0624387082793912,0.0698209526700026,0.0669827025614659
2016-02-12,2,0.051583595,0.037685135,0.032604031,0.0660188661048012,0.078463714709062,0.0678895031564736
2016-02-12,3,0.042101625,0.029206433,0.029655334,0.0641198838255501,0.0609263600645538,0.0617581192463225
2016-02-12,4,0.041163513,0.042333741,0.036642799,0.0769667563743437,0.0881533527263444,0.0764169596118903
2016-02-12,5,0.040570332,0.039870057,0.048892987,0.101828760894895,0.083093463545565,0.101781150126094
2016-02-12,6,0.041398589,0.044384063,0.063459627,0.120099638782077,0.0925176579040572,0.132168082720082
2016-02-13,1,0.057684962,0.033876546,0.032473812,0.0631836773366231,0.070527370639987,0.0676604043538087
2016-02-13,2,0.05194687,0.038204919,0.03305373,0.0670501107794116,0.0795459496280122,0.0688258900101746
2016-02-13,3,0.042249002,0.029497564,0.029950941,0.06486857357278,0.0615336861618357,0.0623737364848642
2016-02-13,4,0.041531742,0.042777821,0.037027183,0.077967820042549,0.0890780788619877,0.0772185713211905
2016-02-13,5,0.041057531,0.04023209,0.049336956,0.102982447302611,0.0838479827326044,0.102705360375278
2016-02-13,6,0.041132723,0.044642118,0.063828582,0.120708207614548,0.0930555580166506,0.132936511452358
2016-02-14,1,0.05812804,0.033862712,0.032460555,0.0631633041924272,0.0704985770894905,0.0676327812728446
2016-02-14,2,0.051929356,0.038412098,0.033232974,0.0673670335251239,0.0799773155467383,0.0691991226312599
2016-02-14,3,0.041977206,0.029862615,0.030321602,0.0655948651151865,0.0622952031338778,0.0631456495930434
2016-02-14,4,0.041362822,0.042663787,0.036928479,0.0777112914474791,0.0888406277162655,0.0770127334936857
2016-02-14,5,0.041045167,0.04001592,0.049071855,0.102485378079876,0.0833974525591672,0.102153506146771
2016-02-14,6,0.040989993,0.044084309,0.063031036,0.1193220392809,0.0918928176927914,0.131275453846845
2016-02-15,1,0.058594579,0.033829039,0.032428269,0.0631393936128125,0.0704284499606791,0.0675655048403263
2016-02-15,2,0.052181903,0.038100803,0.032963651,0.0668910744086931,0.0793291774181509,0.0686383312426579
2016-02-15,3,0.042902495,0.03046906,0.030937369,0.0673928411134142,0.0635602872328464,0.0644280044646941
2016-02-15,4,0.041307228,0.042288175,0.03660336,0.077059620904266,0.0880584656268088,0.0763347054102218
2016-02-15,5,0.040827518,0.039957288,0.048999958,0.10223301473572,0.0832752587597862,0.102003831010983
2016-02-15,6,0.040764399,0.044271863,0.063299204,0.119753791230355,0.0922837751141717,0.131833964448817
2016-02-16,1,0.058100244,0.033443284,0.032058481,0.0629442940389663,0.0696253566859874,0.0667950576337115
2016-02-16,2,0.051830198,0.037599416,0.032529858,0.066612346895005,0.0782852312137,0.0677350731009162
2016-02-16,3,0.041817119,0.02911068,0.029558112,0.0645709893303983,0.0607266179854359,0.0615556503128821
2016-02-16,4,0.041644353,0.042346879,0.036654167,0.0779618189167446,0.0881807149217532,0.0764406789114606
2016-02-16,5,0.04163792,0.039618873,0.048584958,0.102424575182667,0.0825699704844822,0.101139923685811
2016-02-16,6,0.04164561,0.043308798,0.061922225,0.118353640853801,0.0902762876618485,0.128966125231212
2016-02-17,1,0.058708327,0.033342917,0.031962279,0.0624586772921325,0.0694164049674974,0.0665945998875178
2016-02-17,2,0.050595111,0.039158136,0.033878431,0.0685804566392831,0.0815306431088259,0.070543115033613
2016-02-17,3,0.041502077,0.028643862,0.029084116,0.063157933323897,0.059752805067935,0.0605685430210809
2016-02-17,4,0.04128334,0.042142521,0.036477282,0.0771597577013911,0.0877551739670631,0.0760717928176021
2016-02-17,5,0.041144464,0.039792211,0.048797523,0.102336380519019,0.0829312241318376,0.101582423133375
2016-02-17,6,0.041153762,0.042378316,0.060591834,0.115591289336156,0.0883367116844739,0.126195302406391
2016-02-18,1,0.059556302,0.033711281,0.032315385,0.0629311027077653,0.0701833000643271,0.0673303203869154
2016-02-18,2,0.051895707,0.038208036,0.033056431,0.0669751281394769,0.0795524523992785,0.068831516431407
2016-02-18,3,0.042063899,0.028920284,0.029364793,0.0636689989094981,0.0603294522076713,0.061153062476718
2016-02-18,4,0.04133402,0.042050484,0.036397619,0.0767165672971014,0.0875635100621265,0.0759056462964588
2016-02-18,5,0.040982292,0.040054222,0.04911883,0.102599205625019,0.0834772798106417,0.102251286515043
2016-02-18,6,0.040625153,0.04260879,0.060921368,0.11566673508482,0.0888171305935244,0.126881615133606
2016-02-19,1,0.059201559,0.034195938,0.032779976,0.0638211490527953,0.071192304507479,0.0682983083892887
2016-02-19,2,0.052791941,0.038067488,0.032934831,0.0668469939235216,0.0792598105992931,0.0685783126864978
2016-02-19,3,0.041737206,0.029968627,0.030429238,0.0659344555811832,0.0625163487690203,0.0633698142812253
2016-02-19,4,0.041271292,0.042629501,0.0368988,0.0777235957331008,0.0887692310239177,0.0769508422781298
2016-02-19,5,0.041098208,0.040333743,0.049461608,0.103204771845226,0.0840598306928699,0.102964852856728
2016-02-19,6,0.040634134,0.044061447,0.062998352,0.119230826302306,0.0918451652537201,0.131207378933886
2016-02-20,1,0.058515021,0.033353426,0.031972349,0.0628707263570144,0.0694382884643603,0.0666155938113375
2016-02-20,2,0.053020701,0.037070804,0.03207253,0.0657382040963304,0.0771846379971791,0.0667828020170905
2016-02-20,3,0.042249826,0.028971383,0.029416676,0.064685412310594,0.0604360444846566,0.0612611099383721
2016-02-20,4,0.041825076,0.041108579,0.035582335,0.0759052338398254,0.0856021489060817,0.0742054131049762
2016-02-20,5,0.042103408,0.038495787,0.04720771,0.0997205363436563,0.0802293425608732,0.098272889482194
2016-02-20,6,0.042103946,0.041099437,0.058763325,0.112990946900106,0.0856709201576068,0.122387028796581
2016-02-21,1,0.058188044,0.033567739,0.032177791,0.0632087119844606,0.0698844639211836,0.0670436320544688
2016-02-21,2,0.053210194,0.037344534,0.032309353,0.0661419604965679,0.0777545566776198,0.0672759152503624
2016-02-21,3,0.041588858,0.029028145,0.029474307,0.0645679616837025,0.0605544537839835,0.0613811357469048
2016-02-21,4,0.041432461,0.041891518,0.036260025,0.0770866029918659,0.0872325013463364,0.0756187067883922
2016-02-21,5,0.042280333,0.039122986,0.047976857,0.101165703486139,0.0815365033165406,0.0998740301668469
2016-02-21,6,0.041983337,0.0416425,0.05953977,0.114179079211968,0.086802910520487,0.12400415788641
2016-02-22,1,0.058324297,0.034114162,0.032701594,0.0639173475993739,0.0710220661293158,0.0681349902704005
2016-02-22,2,0.052700018,0.039587365,0.03424978,0.0694199912413344,0.0824243274688296,0.0713163614622881
2016-02-22,3,0.040924115,0.029729034,0.030185966,0.0655450185160569,0.0620165468666477,0.0628631891446907
2016-02-22,4,0.041269966,0.042441014,0.036735646,0.0776770796170164,0.0883767326355335,0.0766105995923412
2016-02-22,5,0.042346842,0.040065752,0.049132978,0.103091353681537,0.0835013221670531,0.102280735987756
2016-02-22,6,0.041161663,0.043976662,0.06287713,0.119256702623722,0.0916684299950564,0.130954899992938
2016-02-23,1,0.058118595,0.034200672,0.032784516,0.0640476412222591,0.0712021604284589,0.0683077636630744
2016-02-23,2,0.054930473,0.036520612,0.031596524,0.0647096073446569,0.0760390883441265,0.065791633079
2016-02-23,3,0.04072271,0.02967951,0.030135683,0.0653837306914748,0.0619132403487609,0.0627584722989146
2016-02-23,4,0.041240514,0.042459229,0.036751417,0.0776872505463358,0.0884146675882238,0.0766434840335786
2016-02-23,5,0.042521998,0.040148463,0.049234406,0.103277934642695,0.0836736981309817,0.102491879236745
2016-02-23,6,0.041147601,0.04356121,0.062283118,0.118101799656949,0.0908024310347325,0.129717758621046
2016-02-24,1,0.059995336,0.033087363,0.031717306,0.0622370346988649,0.0688843667252973,0.0660841892161389
2016-02-24,2,0.053872241,0.038001528,0.032877763,0.0669831740375407,0.0791224729011318,0.0684594833890652
2016-02-24,3,0.040590966,0.02974914,0.030206392,0.0654787653126943,0.0620584956635393,0.0629057106214033
2016-02-24,4,0.04116729,0.042609489,0.036881467,0.0779503157321006,0.0887275467880985,0.0769147077186771
2016-02-24,5,0.042285578,0.040223368,0.049326259,0.103459614048811,0.0838298041955876,0.102683093492587
2016-02-24,6,0.041574428,0.044570542,0.063726242,0.120934640874896,0.0929063545853623,0.132723363693375
