"Room","Date","leafarea_p","Leafmass","Stemmass","Rootmass","Intercept","Slope"
1,"2016-01-08",0.00244754666666667,0.030672,0.011616,0.023376,0.910774012147271,-0.0132223060925549
1,"2016-01-09",0.00252448888888889,0.034552380952381,0.0122590476190476,0.0256304761904762,0.910774012147271,-0.0132223060925549
1,"2016-01-10",0.00260143111111111,0.0384327619047619,0.0129020952380952,0.0278849523809524,0.910774012147271,-0.0132223060925549
1,"2016-01-11",0.00267837333333334,0.0423131428571429,0.0135451428571429,0.0301394285714286,0.910774012147271,-0.0132223060925549
1,"2016-01-12",0.00275531555555556,0.0461935238095238,0.0141881904761905,0.0323939047619048,0.910774012147271,-0.0132223060925549
1,"2016-01-13",0.00283225777777778,0.0500739047619048,0.0148312380952381,0.034648380952381,0.910774012147271,-0.0132223060925549
1,"2016-01-14",0.0029092,0.0539542857142857,0.0154742857142857,0.0369028571428571,0.910774012147271,-0.0132223060925549
1,"2016-01-15",0.00298614222222222,0.0578346666666667,0.0161173333333333,0.0391573333333333,0.910774012147271,-0.0132223060925549
1,"2016-01-16",0.00306308444444445,0.0617150476190476,0.016760380952381,0.0414118095238095,0.910774012147271,-0.0132223060925549
1,"2016-01-17",0.00314002666666667,0.0655954285714286,0.0174034285714286,0.0436662857142857,0.910774012147271,-0.0132223060925549
1,"2016-01-18",0.00321696888888889,0.0694758095238095,0.0180464761904762,0.0459207619047619,0.910774012147271,-0.0132223060925549
1,"2016-01-19",0.00329391111111111,0.0733561904761905,0.0186895238095238,0.0481752380952381,0.910774012147271,-0.0132223060925549
1,"2016-01-20",0.00337085333333333,0.0772365714285714,0.0193325714285714,0.0504297142857143,0.910774012147271,-0.0132223060925549
1,"2016-01-21",0.00344779555555555,0.0811169523809524,0.019975619047619,0.0526841904761905,0.910774012147271,-0.0132223060925549
1,"2016-01-22",0.00352473777777778,0.0849973333333333,0.0206186666666667,0.0549386666666667,0.910774012147271,-0.0132223060925549
1,"2016-01-23",0.00360168,0.0888777142857143,0.0212617142857143,0.0571931428571429,0.910774012147271,-0.0132223060925549
1,"2016-01-24",0.00367862222222222,0.0927580952380952,0.0219047619047619,0.059447619047619,0.910774012147271,-0.0132223060925549
1,"2016-01-25",0.00375556444444444,0.0966384761904762,0.0225478095238095,0.0617020952380952,0.910774012147271,-0.0132223060925549
1,"2016-01-26",0.00383250666666666,0.100518857142857,0.0231908571428571,0.0639565714285714,0.910774012147271,-0.0132223060925549
1,"2016-01-27",0.00390944888888889,0.104399238095238,0.0238339047619048,0.0662110476190476,0.910774012147271,-0.0132223060925549
1,"2016-01-28",0.00398639111111111,0.108279619047619,0.0244769523809524,0.0684655238095238,0.910774012147271,-0.0132223060925549
1,"2016-01-29",0.00406333333333333,0.11216,0.02512,0.07072,0.910774012147271,-0.0132223060925549
1,"2016-01-30",0.00500666666666666,0.141213333333333,0.0346266666666667,0.0842933333333333,0.910774012147271,-0.0132223060925549
1,"2016-01-31",0.00594999999999999,0.170266666666667,0.0441333333333333,0.0978666666666667,0.910774012147271,-0.0132223060925549
1,"2016-02-01",0.00689333333333332,0.19932,0.05364,0.11144,0.910774012147271,-0.0132223060925549
1,"2016-02-02",0.00783666666666665,0.228373333333333,0.0631466666666667,0.125013333333333,0.910774012147271,-0.0132223060925549
1,"2016-02-03",0.00877999999999998,0.257426666666667,0.0726533333333333,0.138586666666667,0.910774012147271,-0.0132223060925549
1,"2016-02-04",0.00972333333333331,0.28648,0.08216,0.15216,0.910774012147271,-0.0132223060925549
1,"2016-02-05",0.0106666666666666,0.315533333333333,0.0916666666666667,0.165733333333333,0.910774012147271,-0.0132223060925549
1,"2016-02-06",0.01161,0.344586666666667,0.101173333333333,0.179306666666667,0.910774012147271,-0.0132223060925549
1,"2016-02-07",0.0125533333333333,0.37364,0.11068,0.19288,0.910774012147271,-0.0132223060925549
1,"2016-02-08",0.0134966666666666,0.402693333333333,0.120186666666667,0.206453333333333,0.910774012147271,-0.0132223060925549
1,"2016-02-09",0.01444,0.431746666666667,0.129693333333333,0.220026666666667,0.910774012147271,-0.0132223060925549
1,"2016-02-10",0.0153833333333333,0.4608,0.1392,0.2336,0.910774012147271,-0.0132223060925549
1,"2016-02-11",0.0175146666666666,0.487873333333333,0.1519544,0.250622666666667,0.910774012147271,-0.0132223060925549
1,"2016-02-12",0.019646,0.514946666666667,0.1647088,0.267645333333333,0.910774012147271,-0.0132223060925549
1,"2016-02-13",0.0217773333333333,0.54202,0.1774632,0.284668,0.910774012147271,-0.0132223060925549
1,"2016-02-14",0.0239086666666666,0.569093333333333,0.1902176,0.301690666666667,0.910774012147271,-0.0132223060925549
1,"2016-02-15",0.02604,0.596166666666667,0.202972,0.318713333333333,0.910774012147271,-0.0132223060925549
1,"2016-02-16",0.0281713333333333,0.62324,0.2157264,0.335736,0.910774012147271,-0.0132223060925549
1,"2016-02-17",0.0303026666666666,0.650313333333333,0.2284808,0.352758666666667,0.910774012147271,-0.0132223060925549
1,"2016-02-18",0.032434,0.677386666666667,0.2412352,0.369781333333333,0.910774012147271,-0.0132223060925549
1,"2016-02-19",0.0345653333333333,0.70446,0.2539896,0.386804,0.910774012147271,-0.0132223060925549
1,"2016-02-20",0.0366966666666666,0.731533333333333,0.266744,0.403826666666667,0.910774012147271,-0.0132223060925549
1,"2016-02-21",0.038828,0.758606666666667,0.2794984,0.420849333333333,0.910774012147271,-0.0132223060925549
1,"2016-02-22",0.0409593333333333,0.78568,0.2922528,0.437872,0.910774012147271,-0.0132223060925549
2,"2016-01-08",0.00244754666666667,0.030672,0.011616,0.023376,0.91871445951631,-0.0129156226675034
2,"2016-01-09",0.0026324253968254,0.0354057142857143,0.0127161904761905,0.0258590476190476,0.91871445951631,-0.0129156226675034
2,"2016-01-10",0.00281730412698413,0.0401394285714286,0.013816380952381,0.0283420952380952,0.91871445951631,-0.0129156226675034
2,"2016-01-11",0.00300218285714286,0.0448731428571429,0.0149165714285714,0.0308251428571429,0.91871445951631,-0.0129156226675034
2,"2016-01-12",0.00318706158730159,0.0496068571428571,0.0160167619047619,0.0333081904761905,0.91871445951631,-0.0129156226675034
2,"2016-01-13",0.00337194031746032,0.0543405714285714,0.0171169523809524,0.0357912380952381,0.91871445951631,-0.0129156226675034
2,"2016-01-14",0.00355681904761905,0.0590742857142857,0.0182171428571429,0.0382742857142857,0.91871445951631,-0.0129156226675034
2,"2016-01-15",0.00374169777777778,0.063808,0.0193173333333333,0.0407573333333333,0.91871445951631,-0.0129156226675034
2,"2016-01-16",0.00392657650793651,0.0685417142857143,0.0204175238095238,0.043240380952381,0.91871445951631,-0.0129156226675034
2,"2016-01-17",0.00411145523809524,0.0732754285714286,0.0215177142857143,0.0457234285714286,0.91871445951631,-0.0129156226675034
2,"2016-01-18",0.00429633396825397,0.0780091428571429,0.0226179047619048,0.0482064761904762,0.91871445951631,-0.0129156226675034
2,"2016-01-19",0.0044812126984127,0.0827428571428571,0.0237180952380952,0.0506895238095238,0.91871445951631,-0.0129156226675034
2,"2016-01-20",0.00466609142857143,0.0874765714285714,0.0248182857142857,0.0531725714285714,0.91871445951631,-0.0129156226675034
2,"2016-01-21",0.00485097015873016,0.0922102857142857,0.0259184761904762,0.0556556190476191,0.91871445951631,-0.0129156226675034
2,"2016-01-22",0.00503584888888889,0.096944,0.0270186666666667,0.0581386666666667,0.91871445951631,-0.0129156226675034
2,"2016-01-23",0.00522072761904762,0.101677714285714,0.0281188571428571,0.0606217142857143,0.91871445951631,-0.0129156226675034
2,"2016-01-24",0.00540560634920635,0.106411428571429,0.0292190476190476,0.0631047619047619,0.91871445951631,-0.0129156226675034
2,"2016-01-25",0.00559048507936508,0.111145142857143,0.0303192380952381,0.0655878095238095,0.91871445951631,-0.0129156226675034
2,"2016-01-26",0.00577536380952381,0.115878857142857,0.0314194285714286,0.0680708571428571,0.91871445951631,-0.0129156226675034
2,"2016-01-27",0.00596024253968254,0.120612571428571,0.032519619047619,0.0705539047619048,0.91871445951631,-0.0129156226675034
2,"2016-01-28",0.00614512126984127,0.125346285714286,0.0336198095238095,0.0730369523809524,0.91871445951631,-0.0129156226675034
2,"2016-01-29",0.00633,0.13008,0.03472,0.07552,0.91871445951631,-0.0129156226675034
2,"2016-01-30",0.00883222222222222,0.17764,0.0552933333333333,0.101626666666667,0.91871445951631,-0.0129156226675034
2,"2016-01-31",0.0113344444444444,0.2252,0.0758666666666667,0.127733333333333,0.91871445951631,-0.0129156226675034
2,"2016-02-01",0.0138366666666667,0.27276,0.09644,0.15384,0.91871445951631,-0.0129156226675034
2,"2016-02-02",0.0163388888888889,0.32032,0.117013333333333,0.179946666666667,0.91871445951631,-0.0129156226675034
2,"2016-02-03",0.0188411111111111,0.36788,0.137586666666667,0.206053333333333,0.91871445951631,-0.0129156226675034
2,"2016-02-04",0.0213433333333333,0.41544,0.15816,0.23216,0.91871445951631,-0.0129156226675034
2,"2016-02-05",0.0238455555555556,0.463,0.178733333333333,0.258266666666667,0.91871445951631,-0.0129156226675034
2,"2016-02-06",0.0263477777777778,0.51056,0.199306666666667,0.284373333333333,0.91871445951631,-0.0129156226675034
2,"2016-02-07",0.02885,0.55812,0.21988,0.31048,0.91871445951631,-0.0129156226675034
2,"2016-02-08",0.0313522222222222,0.60568,0.240453333333333,0.336586666666667,0.91871445951631,-0.0129156226675034
2,"2016-02-09",0.0338544444444445,0.65324,0.261026666666667,0.362693333333333,0.91871445951631,-0.0129156226675034
2,"2016-02-10",0.0363566666666667,0.7008,0.2816,0.3888,0.91871445951631,-0.0129156226675034
2,"2016-02-11",0.0405290777777778,0.775110133333333,0.323629973333333,0.41074,0.91871445951631,-0.0129156226675034
2,"2016-02-12",0.0447014888888889,0.849420266666667,0.365659946666667,0.43268,0.91871445951631,-0.0129156226675034
2,"2016-02-13",0.0488739,0.9237304,0.40768992,0.45462,0.91871445951631,-0.0129156226675034
2,"2016-02-14",0.0530463111111111,0.998040533333333,0.449719893333333,0.47656,0.91871445951631,-0.0129156226675034
2,"2016-02-15",0.0572187222222222,1.07235066666667,0.491749866666667,0.4985,0.91871445951631,-0.0129156226675034
2,"2016-02-16",0.0613911333333333,1.1466608,0.53377984,0.52044,0.91871445951631,-0.0129156226675034
2,"2016-02-17",0.0655635444444445,1.22097093333333,0.575809813333333,0.54238,0.91871445951631,-0.0129156226675034
2,"2016-02-18",0.0697359555555556,1.29528106666667,0.617839786666667,0.56432,0.91871445951631,-0.0129156226675034
2,"2016-02-19",0.0739083666666667,1.3695912,0.65986976,0.58626,0.91871445951631,-0.0129156226675034
2,"2016-02-20",0.0780807777777778,1.44390133333333,0.701899733333333,0.6082,0.91871445951631,-0.0129156226675034
2,"2016-02-21",0.0822531888888889,1.51821146666667,0.743929706666667,0.63014,0.91871445951631,-0.0129156226675034
2,"2016-02-22",0.0864256,1.5925216,0.78595968,0.65208,0.91871445951631,-0.0129156226675034
3,"2016-01-08",0.00244754666666667,0.030672,0.011616,0.023376,0.918110768350996,-0.0139638881364805
3,"2016-01-09",0.00291226666666667,0.0395885714285714,0.0138971428571429,0.0274590476190476,0.918110768350996,-0.0139638881364805
3,"2016-01-10",0.00337698666666667,0.0485051428571429,0.0161782857142857,0.0315420952380952,0.918110768350996,-0.0139638881364805
3,"2016-01-11",0.00384170666666667,0.0574217142857143,0.0184594285714286,0.0356251428571429,0.918110768350996,-0.0139638881364805
3,"2016-01-12",0.00430642666666668,0.0663382857142857,0.0207405714285714,0.0397081904761905,0.918110768350996,-0.0139638881364805
3,"2016-01-13",0.00477114666666668,0.0752548571428571,0.0230217142857143,0.0437912380952381,0.918110768350996,-0.0139638881364805
3,"2016-01-14",0.00523586666666668,0.0841714285714286,0.0253028571428571,0.0478742857142857,0.918110768350996,-0.0139638881364805
3,"2016-01-15",0.00570058666666668,0.093088,0.027584,0.0519573333333333,0.918110768350996,-0.0139638881364805
3,"2016-01-16",0.00616530666666668,0.102004571428571,0.0298651428571429,0.0560403809523809,0.918110768350996,-0.0139638881364805
3,"2016-01-17",0.00663002666666668,0.110921142857143,0.0321462857142857,0.0601234285714286,0.918110768350996,-0.0139638881364805
3,"2016-01-18",0.00709474666666668,0.119837714285714,0.0344274285714286,0.0642064761904762,0.918110768350996,-0.0139638881364805
3,"2016-01-19",0.00755946666666669,0.128754285714286,0.0367085714285714,0.0682895238095238,0.918110768350996,-0.0139638881364805
3,"2016-01-20",0.00802418666666669,0.137670857142857,0.0389897142857143,0.0723725714285714,0.918110768350996,-0.0139638881364805
3,"2016-01-21",0.00848890666666669,0.146587428571429,0.0412708571428571,0.0764556190476191,0.918110768350996,-0.0139638881364805
3,"2016-01-22",0.00895362666666669,0.155504,0.043552,0.0805386666666666,0.918110768350996,-0.0139638881364805
3,"2016-01-23",0.00941834666666669,0.164420571428571,0.0458331428571429,0.0846217142857143,0.918110768350996,-0.0139638881364805
3,"2016-01-24",0.00988306666666669,0.173337142857143,0.0481142857142857,0.0887047619047619,0.918110768350996,-0.0139638881364805
3,"2016-01-25",0.0103477866666667,0.182253714285714,0.0503954285714286,0.0927878095238095,0.918110768350996,-0.0139638881364805
3,"2016-01-26",0.0108125066666667,0.191170285714286,0.0526765714285714,0.0968708571428571,0.918110768350996,-0.0139638881364805
3,"2016-01-27",0.0112772266666667,0.200086857142857,0.0549577142857143,0.100953904761905,0.918110768350996,-0.0139638881364805
3,"2016-01-28",0.0117419466666667,0.209003428571429,0.0572388571428571,0.105036952380952,0.918110768350996,-0.0139638881364805
3,"2016-01-29",0.0122066666666667,0.21792,0.05952,0.10912,0.918110768350996,-0.0139638881364805
3,"2016-01-30",0.0158616666666667,0.306026666666667,0.09176,0.14416,0.918110768350996,-0.0139638881364805
3,"2016-01-31",0.0195166666666667,0.394133333333333,0.124,0.1792,0.918110768350996,-0.0139638881364805
3,"2016-02-01",0.0231716666666667,0.48224,0.15624,0.21424,0.918110768350996,-0.0139638881364805
3,"2016-02-02",0.0268266666666667,0.570346666666667,0.18848,0.24928,0.918110768350996,-0.0139638881364805
3,"2016-02-03",0.0304816666666667,0.658453333333333,0.22072,0.28432,0.918110768350996,-0.0139638881364805
3,"2016-02-04",0.0341366666666667,0.74656,0.25296,0.31936,0.918110768350996,-0.0139638881364805
3,"2016-02-05",0.0377916666666667,0.834666666666667,0.2852,0.3544,0.918110768350996,-0.0139638881364805
3,"2016-02-06",0.0414466666666667,0.922773333333333,0.31744,0.38944,0.918110768350996,-0.0139638881364805
3,"2016-02-07",0.0451016666666667,1.01088,0.34968,0.42448,0.918110768350996,-0.0139638881364805
3,"2016-02-08",0.0487566666666667,1.09898666666667,0.38192,0.45952,0.918110768350996,-0.0139638881364805
3,"2016-02-09",0.0524116666666667,1.18709333333333,0.41416,0.49456,0.918110768350996,-0.0139638881364805
3,"2016-02-10",0.0560666666666667,1.2752,0.4464,0.5296,0.918110768350996,-0.0139638881364805
3,"2016-02-11",0.0611293500000001,1.37796,0.513062133333333,0.560625866666667,0.918110768350996,-0.0139638881364805
3,"2016-02-12",0.0661920333333334,1.48072,0.579724266666667,0.591651733333333,0.918110768350996,-0.0139638881364805
3,"2016-02-13",0.0712547166666668,1.58348,0.6463864,0.6226776,0.918110768350996,-0.0139638881364805
3,"2016-02-14",0.0763174000000001,1.68624,0.713048533333333,0.653703466666667,0.918110768350996,-0.0139638881364805
3,"2016-02-15",0.0813800833333335,1.789,0.779710666666667,0.684729333333333,0.918110768350996,-0.0139638881364805
3,"2016-02-16",0.0864427666666669,1.89176,0.8463728,0.7157552,0.918110768350996,-0.0139638881364805
3,"2016-02-17",0.0915054500000002,1.99452,0.913034933333333,0.746781066666667,0.918110768350996,-0.0139638881364805
3,"2016-02-18",0.0965681333333336,2.09728,0.979697066666667,0.777806933333333,0.918110768350996,-0.0139638881364805
3,"2016-02-19",0.101630816666667,2.20004,1.0463592,0.8088328,0.918110768350996,-0.0139638881364805
